id	name
4031	 "Bureau of Mines and Geology
4029	 "Department of Revenue
3995	 "Department of Corrections
4018	 "Department of Public Health and Human Services
4039	 "Department of Military Affairs
4032	 "Board of Crime Control
4176	 "Legislative Services Division
4033	 "Department of Environmental Quality
4242	 "Department of Fish, Wildlife, and Parks
4599	 "Department of Livestock
5294	 "State Information and Technology Services Division
5436	 "Montana Governor's Office of Economic Development
4429	 "Office of the Attorney General of Montana
6543	 "Office of Public Instruction
8069	 "secretary of state
7802	 "Oregon Housing and Community Services
4911	 "Office of the Attorney General - Oregon
7694	 "Department of Energy
7583	 "Oregon Health Authority
7611	 "Division of Medical Assistance
7437	 "Oregon Titan Fusion Center
6123	 "Department of Environmental Quality
6182	 "Oregon Fusion Center
3541	 "Department of Corrections
751	 "Oregon Army National Guard
2602	 "Dallas City Manager
3038	 "Eastern Oregon University
3843	 "Driver and Motor Vehicles Division
4174	 "Oregon State University
4083	 "Department of Administrative Services
4817	 "Office of the Governor - Oregon
5154	 "Department of Human Services
5302	 "Chief Human Resources Office
6369	 "University of Oregon
6373	 "University of Oregon
846	 "Oregon State Police
4319	 "Oregon State Lottery
5732	 "Oregon U.S. District Court
5693	 "Department of Consumer and Business Services
6422	 "Circuit Court County of Jackson
6440	 "Oregon Department of Education
6505	 "Division of Financial Regulation
8299	 "district attorney, 40th judicial district
8298	 "district attorney, 39th judicial district
8296	 "district attorney, 37th judicial district
8294	 "district attorney, 35th judicial district
8291	 "Alabama District Attorney - 32nd Judicial Circuit
8290	 "Alabama District Attorney - 31st Judicial Circuit
8288	 "Alabama District Attorney - 29th Judicial Circuit
8282	 "Alabama District Attorney - 23rd Judicial Circuit
8275	 "Alabama District Attorney - 16th Judicial Circuit
8273	 "Alabama District Attorney - 14th Judicial Circuit
8268	 "Alabama District Attorney - 9th Judicial Circuit
8267	 "Alabama District Attorney - 8th Judicial Circuit
8266	 "Alabama District Attorney - 7th Judicial District
8262	 "Alabama District Attorney - 4th Judicial Circuit
8274	 "district attorney, 15th judicial district
8272	 "13th Judicial District Court's Clerk Office
8300	 "district attorney, 41st judicial district
8297	 "district attorney, 38th judicial district
8295	 "district attorney, 36th judicial district
8293	 "district attorney, 34th judicial district
8292	 "district attorney, 33rd judicial district
8289	 "Alabama District Attorney - 30th Judicial Circuit
8287	 "district attorney, 28th judicial district
8286	 "Alabama District Attorney - 27th Judicial Circuit
8285	 "Alabama District Attorney - 26th Judicial Circuit
8284	 "Alabama District Attorney - 25th Judicial Circuit
8283	 "district attorney, 24th judicial district
8281	 "District Attorney, 22nd Judicial District
8280	 "Alabama District Attorney - 21st Judicial District
8279	 "Alabama District Attorney - 20th Judicial Circuit
8278	 "Alabama District Attorney - 19th Judicial Circuit
8277	 "district attorney, 18th judicial district
8276	 "Alabama District Attorney - 17th Judicial Circuit
8271	 "Alabama District Attorney - 12th Judicial Circuit
8270	 "Lauderdale County District Attorney (11th Judicial District)
8269	 "District Attorney, 10th judicial district
8264	 "District Attorney, 6th Judicial Dstrict
8263	 "Alabama District Attorney - 5th Judicial District
8261	 "Alabama District Attorney - 3rd Judicial Circuit
8260	 "District attorney, 2nd Judicial District, Crenshaw County
8259	 "Alabama District Attorney - 1st Judicial District
8046	 "Alabama Secretary of State
7628	 "Alabama Medicaid Agency
7350	 "Alabama Law Enforcement Agency
7145	 "Office of the Chief Information Officer
7136	 "Troy University Police Department
7044	 "Office of Information Technology
5056	 "Office of the Attorney General - Alabama
761	 "Alabama Department of Corrections
6176	 "University of Alabama Police Department
3928	 "Department of Revenue
455	 "Alabama Department of Public Safety
3930	 "State Industrial Development Authority
759	 "Mental Health
760	 "Human Resources
2615	 "City of Decatur
4823	 "Office of the Attorney General
4867	 "Department of Human Resources
4295	 "Auburn University
3929	 "Film Office
4187	 "Alabama Public Service Commission
5253	 "Alabama Secretary of State - Elections Division
4291	 "Office of the Governor
4086	 "Alabama Department of Economic and Community Affairs
4734	 "Administrative Office of Courts (AL)
3931	 "Department of Finance
6281	 "University of Alabama
6378	 "University of Alabama at Birmingham
5995	 "Department of Environmental Management
3839	 "Alabama Department of Motor Vehicles
5576	 "Department of Commerce
6402	 "Department of Education
6095	 "Alabama Law Enforcement Agency (Licensing Bureau)
576	 "Auburn University Athletic Department
6869	 "Department of Public Health
7148	 "Official Tourism Site of Indianapolis
4561	 "Office of the Mayor of Indianapolis (IN)
660	 "Indianapolis Metropolitan Police Department
4135	 "Indianapolis Corporation Counsel, Public Access Counselor
5822	 "Office of Finance and Management
8138	 "Charlotte-Mecklenburg Schools
8097	 "Charlotte Area Transit System
4160	 "Charlotte City Attorney
391	 "Charlotte-Mecklenburg Police Department
5826	 "Charlotte City Manager
392	 "Howard County Police Department
8529	 "Nashville Metro Public Health Department, Public Facilities Division
8167	 "Metro Nashville Public Schools
7986	 "Tennessee Highway Patrol
7806	 "Nashville Department of Emergency Communications
7799	 "Nashville Codes Administration
7798	 "Nashville Department of Public Works
7150	 "Nashville Convention Center
7092	 "Nashville Metro Water Services
7057	 "Nashville Water Services
393	 "Metropolitan Nashville Police Department
483	 "Vanderblit University
4567	 "Office of the Mayor of Nashville (TN)
4140	 "Saint Paul Police Department
394	 "Minnesota State Patrol
5447	 "City of Saint Paul, Minnesota - City Attorney
395	 "Helena Police Department
6604	 "Helena Animal Control
8525	 "Portland Media Contact (Fire and Rescue)
7550	 "Office of Neighborhood Involvment - Noise Control Program
7549	 "Office of Neighborhood Involvement
7533	 "Portland Bureau of Transportation
396	 "Portland Police Bureau
5839	 "Office of Management and Finance
397	 "Calhoun County Sheriff's Department
2697	 "Calhoun County Schools
2680	 "Anniston City Schools
2942	 "Anniston - Calhoun County Public Library
8564	 "Department of Labor
8563	 "Department of Financial and Professional Regulation
8178	 "Department of Education
8001	 "Illinois Statewide Terrorism and Intelligence Center
7891	 "Department of Public Safety
3081	 "University of Illinois
7579	 "Department of Children and Family Services
7630	 "Department of Healthcare and Family Services
7580	 "Department of Child and Family Services
7532	 "Illinois State Board of Elections
7124	 "Illinois Environmental Protection Agency
3547	 "Department of Corrections
4780	 "Illinois Attorney General
7116	 "University of Chicago Police Department
4074	 "Department of Central Management Services
3828	 "Office of the Governor
423	 "Illinois State Police
743	 "Illinois Army National Guard
933	 "Treasurer
2586	 "City of Prospect Heights
3024	 "Village of La Grange
3069	 "Illinois State Toll Highway Authority
3076	 "Regional Transportation Authority
3841	 "Department of Motor Vehicles
4310	 "Illinois Lottery
3489	 "Framingham Finance Department
2722	 "Enterprise City Schools
3624	 "Narragansett Police Department
3613	 "Cumberland Police Department
3224	 "City of Boston, Law Department
3125	 "Thruway Authority
3615	 "East Providence Police Department
3623	 "Middletown Police Department
2738	 "Hartselle City Schools
3576	 "National Indian Gaming Commission
3070	 "Army, USARCENT
161	 "Executive Office of Housing and Economic Development
4868	 "Office of the Attorney General - New Mexico
433	 "Office of the Governor - Massachusetts
3189	 "Selective Service System
2372	 "Boston City Clerk
5029	 "Department of Health and Welfare
5956	 "Lebanon Police Department
4908	 "City of Bridgeton
3614	 "East Greenwich Police Department
3637	 "Warren Police Department
5135	 "Upper Darby Area School District
5548	 "US Department of Education
3612	 "Cranston Police Department
3630	 "Pawtucket Police Department
3625	 "New Shoreham Police Department
3633	 "Scituate Police Department
3647	 "Office of the General Treasurer
3638	 "Warwick Police Department
3634	 "Smithfield Police Department
3651	 "State Controller
3617	 "Glocester Police Department
3616	 "Foster Police Department
3645	 "Department of Labor and Training
3631	 "Portsmouth Police Department
5491	 "Mendham Police Department
4869	 "Office of the Attorney General - North Carolina
3643	 "Secretary of State
3611	 "Coventry Police Department
5479	 "Stamford Police Department
3648	 "Department of Health
3649	 "Department of Transportation
5597	 "New Jersey Sports and Exposition Authority
3629	 "North Smithfield Police Department
3640	 "West Warwick Police Department
3639	 "West Greenwich Police Department
3793	 "Jefferson Parish Sheriff
3620	 "Johnston Police Department
3673	 "East Greenwich Public Schools
3675	 "Exeter - West Greenwich School District
3678	 "Glocester School Department
3677	 "Foster-Glocester Regional Schools
3662	 "Commerce Corporation
3676	 "Foster School District
3661	 "General Assembly
3666	 "Bristol Warren Regional School District
3654	 "Turnpike and Bridge Authority (RITBA)
3669	 "Chariho Regional School District
3663	 "Rhode Island Airport Corporation
3621	 "Lincoln Police Department
4867	 "Department of Human Resources
3627	 "North Kingstown Police Department
3668	 "Central Falls School District
3671	 "Cranston Public Schools
4425	 "Arizona Counter Terrorism Information Center
4433	 "Richfield Police Department
3652	 "Office of Auditor General
3653	 "State Budget Office
3660	 "Rhode Island Housing and Mortgage Finance Corporation
3664	 "Judiciary
3722	 "Newport City Clerk
3696	 "Tiverton School District
3789	 "Carver Public Schools Administration
3692	 "Providence Schools
3697	 "Warwick Public Schools
3694	 "Smithfield Public Schools
3683	 "Middletown Public Schools
3685	 "New Shoreham School District
3682	 "Little Compton Public Schools
3684	 "Narragansett School System
3695	 "South Kingstown Public Schools
3686	 "Newport Public Schools
3693	 "Scituate School Department
3698	 "Westerly Public Schools
3699	 "West Warwick Public Schools
3690	 "Pawtucket School Department
3701	 "Barrington Town Manager
3702	 "Bristol Town Clerk
5608	 "Indiana Integrated Public Safety Commission
3665	 "Barrington Public Schools
3703	 "Burrillville Town Clerk
3704	 "Central Falls Legal Department
3706	 "Coventry Town Clerk
3735	 "Warwick Town Clerk
3724	 "North Providence Town Clerk
3708	 "Cumberland Town Clerk
3707	 "Cranston Law Department
3709	 "East Greenwich Town Clerk
3710	 "East Providence City Clerk
3711	 "Exeter Town Clerk
3712	 "Foster Town Clerk
3715	 "Jamestown Town Clerk
3716	 "Johnston Town Clerk
3718	 "Little Compton Town Clerk
3717	 "Lincoln Town Clerk
3720	 "Narragansett Town Clerk
3713	 "Glocester Town Clerk
3723	 "North Kingstown Town Clerk
3730	 "Scituate Town Clerk
3731	 "Smithfield Town Clerk
3733	 "Tiverton Town Clerk
3734	 "Warren Town Clerk
3721	 "New Shoreham Town Clerk
3738	 "Westerly Town Clerk
3742	 "Burrillville Finance Department
3741	 "Bristol Finance Department
3748	 "East Greenwich Finance Department
3746	 "Cranston Finance Department
3740	 "Barrington Finance Department
3745	 "Coventry Town Treasurer
3743	 "Central Falls Finance Department
3749	 "East Providence Finance Department
